0.00929,9990,2502.74
0.03603,39980,10017.8
0.08047,89970,22549.6
0.14275,159960,39664.4
0.2244,249950,62790
0.3279,359940,90055.3
0.43643,489930,122913
0.57346,639920,160404
0.71857,809910,201298
0.88799,999900,248869
1.06705,1.20989e+06,303310
1.2664,1.43988e+06,356948
1.50413,1.68987e+06,422798
1.72997,1.95986e+06,490496
1.99141,2.24985e+06,565929
2.25658,2.55984e+06,642556
2.55348,2.88983e+06,721631
2.87952,3.23982e+06,812102
3.19829,3.60981e+06,895312
3.5389,3.9998e+06,996399
