3e-05,29.98,199.52
0.00011,59.98,439.04
0.00017,89.98,698.08
0.00012,119.98,958.08
0.00019,149.98,1236.16
0.00018,179.98,1516.16
0.00024,209.98,1796.16
0.00024,239.98,2076.16
0.00028,269.98,2372.32
0.00034,299.98,2672.32
0.00037,329.98,2972.32
0.00042,359.98,3272.32
0.0004,389.98,3572.32
0.00043,419.98,3872.32
0.00047,449.98,4172.32
0.00049,479.98,4472.32
0.00058,509.98,4784.64
0.0006,539.98,5104.64
0.00062,569.98,5424.64
0.00069,599.98,5744.64
