0.857,999000,0
3.341,3.998e+06,0
7.349,8.997e+06,0
13.247,1.5996e+07,0
20.528,2.4995e+07,0
29.612,3.5994e+07,0
40.129,4.8993e+07,0
52.731,6.3992e+07,0
66.445,8.0991e+07,0
81.664,9.999e+07,0
100.064,1.20989e+08,0
117.701,1.43988e+08,0
138.948,1.68987e+08,0
160.598,1.95986e+08,0
184.013,2.24985e+08,0
210.091,2.55984e+08,0
237.304,2.88983e+08,0
266.383,3.23982e+08,0
296.219,3.60981e+08,0
328.723,3.9998e+08,0
